default,SIZE,TLTA,WCTA,CLCA,NITA,BETL,EBITTA,SALESTA
0,7.100904,0.3131997,0.0843324,0.5989083,0.0303666,2.192851,0.0541182,0.4811651
0,7.273612,0.3949568,-0.0004067,1.00152,0.0748885,1.531922,0.1219298,0.5727183
0,5.548182,0.4292399,0.641608,0.0466114,-0.3103673,1.3297,-0.0457768,0.2396997
0,5.728104,0.2306087,0.2928706,0.436687,0.2767387,3.33635,-0.0104186,0.5454538
0,5.382307,0.190522,0.61781,0.1765152,-0.0259401,4.248737,-0.0454096,0.657934
0,5.67378,0.195031,0.4221223,0.2662929,0.120523,4.127391,-0.0063494,0.450128
0,5.515141,0.1045536,0.4029934,0.1269589,0.103767,8.564469,0.1481816,0.5911043
0,5.464904,0.0713781,0.5248562,0.0592401,0.0261667,13.0099,0.0205685,0.4617049
0,5.423038,0.6158281,0.2563324,0.6994682,0.0510016,0.6238298,0.0722446,1.440944
0,5.472421,0.6418144,0.3539665,0.5813283,0.0222904,0.558083,0.046817,1.225723
0,5.523009,0.6506194,0.2720792,0.6152914,0.0136692,0.5369969,0.0529155,0.9284098
0,5.728843,0.5804717,-0.090068,1.218187,-0.0790781,0.722737,-0.093388,0.7637392
0,5.621368,0.7577706,0.0149319,0.9782073,-0.6126255,0.3196606,-0.0627529,1.410244
0,5.482661,0.7200788,-0.1104549,1.191033,0.0363389,0.3887368,0.0293631,1.602399
0,5.357066,0.3802053,0.2671355,0.5490458,0.1005481,1.630158,0.1362676,0.8002342
0,5.683726,0.4002658,0.3293773,0.4618599,0.0513559,1.49834,0.0683281,0.6139244
0,5.722366,0.4609271,0.3727155,0.4079008,0.045769,1.169541,0.0847062,0.7920888
0,5.750439,0.6677613,0.0414613,0.9234579,0.0331985,0.4975412,0.0727539,0.7912285
0,5.415648,0.7330748,-0.0044862,1.007416,-0.7830615,0.3641172,0.0074416,1.149778
0,5.566975,0.5598782,0.1610285,0.7412996,-0.0504992,0.7861026,0.0008856,1.16231
0,5.481221,0.4984401,0.5824314,0.317175,-0.222023,1.006259,-0.0569546,1.268257
0,5.618555,0.0495229,0.219083,0.1798341,-0.3160703,19.1927,-0.1857315,0.8625336
0,4.743088,0.1901921,0.4526,0.1903293,-0.0758502,4.257841,-0.1271132,1.087426
0,4.423507,0.2254493,0.5583329,0.1887664,-0.7337946,3.435587,-0.4527535,1.283364
0,4.000134,0.3641554,0.29502,0.4723966,-0.6158671,1.74608,-1.080391,1.506709
0,4.179019,0.357798,0.4725709,0.3476414,-0.2284704,1.794873,-0.1006796,1.9172
0,5.060401,0.527624,0.0640665,0.8103877,-0.1260068,0.8952892,-0.0727692,0.4720109
0,5.457302,0.548211,0.0840868,0.7294935,-0.109285,0.8241152,-0.0849728,0.3121911
0,6.900597,0.442985,0.3473775,0.2903927,0.0970679,1.257413,-0.054053,0.3173003
0,5.284829,0.4964736,0.0694684,0.7322114,0.0137424,1.014206,0.0405312,0.1727876
0,5.38059,0.3052026,0.4218002,0.1393493,-0.9368505,2.276512,-0.1998521,0.1504628
0,5.846327,0.2679682,0.2602352,0.1689394,0.0535526,2.731786,0.0592742,0.5217271
0,6.263813,0.569822,0.1318458,0.4363408,-0.0405929,0.7549341,-0.0298536,0.3247273
0,5.075202,0.534503,0.1717627,0.5655161,-0.0123085,0.8708968,-0.0103983,1.416297
0,5.337137,0.5077174,0.1022018,0.7225419,0.0868592,0.9695997,0.1432262,1.702986
0,5.956754,0.5084637,0.0687898,0.8766376,0.1269927,0.9667085,0.1326472,1.205822
0,6.619556,0.5070004,0.0906506,0.7907557,0.0727569,0.9723852,0.0664313,1.041992
0,6.414926,0.5570351,-0.0213474,1.050916,-0.1314331,0.7952188,-0.041971,1.381654
0,6.169656,0.6089743,0.029649,0.9448562,0.089623,0.6421053,0.1074145,1.004139
0,6.392375,0.6520735,-0.1670598,1.453722,0.0457925,0.5335695,0.0738946,0.955553
0,6.400352,0.6793332,-0.1369627,1.366375,0.0136016,0.4720318,0.0092926,0.8344463
0,6.458723,0.6111329,-0.0934945,1.222541,0.006389,0.6363052,0.0238047,0.8745683
0,6.619735,0.3444454,0.1754549,0.6240961,0.0127903,1.903218,0.0330831,0.9407846
0,7.900992,0.4162293,0.4022045,0.5043221,0.1574908,1.402522,0.2010819,0.8409914
0,8.075788,0.4974672,0.3956757,0.5024347,0.1351567,1.010183,0.2023112,1.411943
0,7.234267,0.4427999,0.2784097,0.5957057,-0.2564544,1.258356,-0.0844129,3.166734
0,7.471098,0.2869129,0.5610018,0.287777,-0.3866037,2.485379,-0.3016113,0.8284323
0,7.493454,0.2296417,0.5572008,0.2452662,0.005963,3.35461,0.013331,0.8951152
0,5.648229,0.444882,0.3487585,0.4562851,0.0482122,1.247787,0.0566795,0.8430489
0,5.706305,0.381793,0.2330413,0.4822489,0.0174895,1.61922,0.0237817,0.8452207
0,5.847356,0.3878298,0.2854026,0.4608169,0.0334586,1.578451,0.0368705,0.9096664
0,5.98156,0.2246107,0.496281,0.1643801,0.0387024,3.452148,0.0500113,1.029003
0,6.021778,0.2552032,0.3619201,0.3521968,0.0278284,2.918445,0.0283884,1.049432
0,6.279239,0.4159041,0.24767,0.6065553,0.0216657,1.4044,0.0346224,1.006383
0,5.40193,0.2955382,0.4193151,0.3595317,0.0569609,2.383657,0.0689689,0.807418
0,5.279507,0.2825932,0.4122692,0.3637714,0.004666,2.538656,0.0169178,0.7766955
0,5.387832,0.3498037,0.3520514,0.4136901,0.0026482,1.858746,-0.0119909,0.7249642
0,5.339291,0.3951062,0.3300014,0.4778603,-0.0509074,1.530965,-0.0384129,0.7341868
0,6.315618,0.230699,0.6552578,0.2441381,-0.0131891,3.334652,-0.0095947,0.3365543
0,5.654976,0.6317681,0.1288714,0.8156517,0.0252468,0.5828592,0.0449189,1.33566
0,5.739232,0.6692132,0.1165769,0.8406286,0.0083938,0.4942921,0.0439816,1.781365
0,6.54354,0.7648576,-0.1323888,1.26228,0.0167804,0.3074328,0.0221777,0.7507279
0,6.336119,0.8876626,-0.2262323,1.432862,-0.1591771,0.1265542,-0.0985459,1.144678
0,6.168087,0.7272381,-0.0353901,1.06608,-0.1241963,0.3750655,-0.0621696,1.83072
0,6.970434,0.3131648,0.1497552,0.64178,0.0122673,2.193207,-0.0008859,0.7820032
0,6.947053,0.3531172,0.2659988,0.5439863,-0.0243249,1.831921,-0.0227119,1.144306
0,7.375561,0.4487832,0.2816367,0.6087989,-0.0214797,1.228247,0.0268014,0.9319941
0,5.418873,0.4793115,0.229911,0.6325101,-0.193999,1.086326,-0.0382831,0.5674073
0,5.827759,0.484587,0.2401866,0.6345013,0.1077089,1.063613,0.1230142,0.9755213
0,5.778594,0.5046903,0.3467143,0.4949896,-0.1658434,0.9814133,-0.0954148,1.261418
0,5.463761,0.2845181,0.4733492,0.2981621,0.0498358,2.514714,0.1654396,1.982723
0,5.666357,0.1359774,0.7032662,0.099524,-0.3130543,6.354161,-0.1926945,0.769166
0,5.188789,0.4940953,0.2903717,0.5445946,-0.2977674,1.023901,-0.1099199,1.443606
0,3.853282,0.9737697,-0.2342044,1.318217,-2.750342,0.0269368,-0.5023552,5.39504
0,5.634191,0.1332558,0.6801485,0.1626411,-0.1959891,6.504365,-0.1367509,0.4276237
0,5.529862,0.4970569,0.317699,0.3283063,-1.407061,1.011842,-0.2332348,0.3232221
0,5.081064,0.1883915,0.2230136,0.3104542,0.1580956,4.308096,0.1810298,0.6770281
0,5.742129,0.5918564,0.0353785,0.9378181,-0.0412473,0.6895989,-0.0484333,0.2006514
0,5.839502,0.7192195,-0.1064031,1.284606,0.032265,0.3903961,0.0540117,0.9447167
0,6.206182,0.7570655,-0.1017511,1.267414,-0.1459968,0.3208896,-0.1209329,0.3970997
0,6.554058,0.3842478,0.2986694,0.4501251,-0.2438524,1.602487,-0.1614464,0.4082532
0,6.086627,0.4887172,0.1609447,0.6160566,-0.3886046,1.046173,-0.2827927,0.4634463
0,6.300931,0.4486147,0.2692377,0.5885968,0.1648131,1.229084,0.2344791,2.174684
0,6.468626,0.463157,0.223436,0.637559,0.1031645,1.159095,0.1361307,1.641859
0,6.517731,0.3635313,0.2036094,0.5954936,0.1240128,1.750795,0.088577,1.571193
0,6.535493,0.3127615,0.1767903,0.5962725,0.0825362,2.197324,0.1178535,1.778388
0,6.629371,0.3079539,0.1750832,0.6009226,0.0304402,2.247239,0.0771032,1.419997
0,6.733383,0.4063123,0.1481187,0.7266462,0.0021992,1.461161,0.0568954,1.145002
0,5.71278,0.2896089,0.3915749,0.3386652,0.046415,2.452932,0.0864669,1.323878
0,5.68202,0.2962058,0.3960186,0.2879056,0.0294413,2.376031,0.021149,1.516959
0,5.917319,0.4263407,0.0253631,0.9279904,-0.0695038,1.345542,-0.0686609,0.9270394
0,6.514468,0.6050693,-0.1826655,2.081044,-0.0451506,0.6527033,-0.0006922,0.6515256
0,6.967228,0.2941358,0.390247,0.3375739,-0.2268526,2.39979,-0.2358923,0.2694222
0,7.066305,0.2931747,0.1505876,0.6130928,-0.2075918,2.410936,-0.1479195,0.1764715
0,6.228105,0.2817465,0.0738121,0.7614464,0.0856671,2.54929,0.1034944,1.15605
0,6.255651,0.4245788,-0.0103721,1.031886,-0.0449479,1.355276,-0.039074,0.9273965
0,6.309843,0.5272931,-0.1354728,1.515062,-0.1159782,0.8964786,-0.1063031,0.8968206
0,6.507526,0.4465911,0.0551846,0.8111416,0.0066404,1.239185,0.017784,0.4896508
0,6.793314,0.4049381,0.0659374,0.7861677,0.0139465,1.469513,0.0342061,0.7326858
0,6.218153,0.1428115,0.4793196,0.2242314,0.1416417,6.002239,0.1251106,0.8684428
0,7.070014,0.5626,0.1425751,0.6887984,-0.0059988,0.7774616,0.0371478,0.5940017
0,7.005621,0.5403829,-0.0070575,1.015862,0.0013645,0.8505397,0.0324367,0.5984362
0,13.29906744,0.5147778,0.0650353,0.8598781,9.78E-09,0.9425856,4.33E-08,0.014336154
0,6.871135,0.5512552,0.0743469,0.8574734,-0.1384811,0.8140419,0.0440849,0.6669483
0,6.789382,0.5182899,0.09707,0.814045,0.0046937,0.9294223,0.0192099,0.7905633
0,6.731695,0.4955478,0.1138059,0.8006152,-0.0370005,1.017969,0.0043563,0.750658
0,6.01067,0.4716074,0.3192808,0.5307242,0.0905057,1.120408,0.096059,0.7455487
0,6.897858,0.6248278,0.1544002,0.7989738,0.0259307,0.6004409,0.0479635,0.3533726
0,8.931634,0.6185883,0.2148321,0.6986816,0.0554327,0.6165841,0.0940065,1.840487
0,9.275019,0.7606696,-0.0201897,1.051582,0.0435588,0.3146312,0.0534513,1.897545
0,9.176769,1.061647,-0.13895,1.292301,-0.1325802,-0.058067,-0.0616119,1.758983
0,6.230945,0.4313319,0.0008978,0.9961263,0.0750132,1.3184,0.0400735,0.5105397
0,6.173719,0.3868888,0.0378868,0.8229128,0.1494484,1.584722,0.0556803,0.6667508
0,6.131718,0.3256095,0.0426598,0.7978604,0.0303877,2.071163,0.0436198,0.7321871
0,5.979262,0.2444199,0.0932967,0.6459258,0.0274316,3.09132,0.0020076,0.7246583
0,5.97395,0.2571453,0.0738541,0.7233575,-0.0428327,2.888852,-0.0316687,0.5454186
0,6.766265,0.3821433,0.1516572,0.6056989,0.106985,1.61682,0.1339202,1.068956
0,5.732294,0.6342813,0.0371431,0.9333602,0.0167718,0.5765875,0.0383782,0.5556194
0,5.89647,0.493944,0.1035152,0.8041038,0.0309244,1.024521,0.0623985,0.6022477
0,6.084352,0.4640545,0.0538405,0.8719904,0.0153917,1.154919,0.0301887,0.5311751
0,6.649202,0.2958728,0.0393419,0.8443904,-0.1023757,2.37983,-0.0636518,0.2322161
0,6.020159,0.4015195,-0.0499865,1.145421,-0.5249389,1.490539,-0.2575341,0.3112766
0,5.898038,0.180828,0.3157173,0.3627877,-1.231177,4.530117,-0.3697402,0.1307709
0,6.516774,0.3937779,0.2061073,0.6015965,0.1250827,1.539502,0.1686632,1.818235
0,6.468062,0.4111167,0.3006855,0.4035097,0.10314,1.432399,0.1277177,2.020738
0,6.430166,0.4505289,0.109565,0.7781451,-0.0686896,1.219613,-0.0244795,1.584483
0,6.614824,0.4458285,0.3478288,0.4897991,0.004054,1.243015,0.019477,1.27955
0,6.755791,0.2205886,0.5266694,0.26464,0.0701531,3.533325,0.0820111,0.622852
0,6.706992,0.2414019,0.3431334,0.3878417,-0.0281141,3.14247,0.0053523,0.8297064
0,6.665003,0.3001611,0.2542165,0.5285668,0.0089955,2.331544,0.0608655,0.9967863
0,9.329194,0.5463451,0.0612779,0.8352526,0.0061912,0.830345,0.0272932,0.9951801
0,9.327771,0.4554037,-0.0475161,1.11959,0.0615045,1.195854,0.1095797,1.345181
0,4.752331,0.154399,0.3332403,0.2774882,0.1297204,5.476725,0.1473019,2.305602
0,4.959909,0.3842908,0.1966431,0.6492702,-0.0608268,1.602196,-0.0654519,0.9325923
0,4.633804,0.4011218,0.1382474,0.7261584,-0.2665596,1.493008,-0.2301127,1.606694
0,5.254159,0.5289029,0.0832301,0.8589209,-0.0853274,0.8907062,-0.0811641,1.569611
0,5.321219,0.4566308,0.1621215,0.7281953,0.1212861,1.189953,0.1207119,2.567467
0,6.219007,0.7059304,-0.059912,1.102979,0.008204,0.4165702,0.0021592,0.5486103
0,6.314476,0.427104,0.0163014,0.9515454,-0.1089162,1.34135,-0.0391255,0.2147837
0,6.057462,0.7161599,-0.0620146,1.121523,-0.0559465,0.3963361,-0.0334435,1.265781
0,5.470254,0.753572,-0.0423016,1.095702,-0.6293886,0.3270132,-0.530875,2.378758
0,4.861757,0.61835,0.18277,0.7717562,-0.6885915,0.6172071,-0.7158327,1.858385
0,5.485236,0.3609887,-0.0877113,1.393161,-0.6056293,1.770169,-0.2266285,0.1280048
0,5.841083,0.1678685,0.604557,0.140575,0.0297592,4.957043,0.0318347,0.5106298
0,7.188718,0.3447833,0.0390391,0.854444,0.0834174,1.900372,0.0711355,0.2116992
0,8.099001,0.7570044,0.113015,0.7503588,0.0057306,0.3209963,0.034548,1.050305
0,8.210206,0.7218675,0.1346836,0.7249075,0.037517,0.3852958,0.0690036,1.142793
0,8.261733,0.7254209,0.1439579,0.7173751,0.0564569,0.3785101,0.0705359,1.39406
0,8.319512,0.7264283,0.2107561,0.6155763,0.0182971,0.3765983,0.0370875,1.294155
0,8.48573,0.6447474,0.0779781,0.877046,0.020089,0.5509951,0.0506353,1.045868
0,8.527437,0.5705739,0.1068901,0.8260393,0.087219,0.7526214,0.098044,1.110811
0,6.641483,0.2825601,0.5007176,0.1388524,0.03286,2.53907,0.0415499,1.033846
0,6.808352,0.5158715,0.0587676,0.8930053,-0.1444643,0.9384671,0.0088179,0.7069162
0,6.786849,0.1766457,0.6258667,0.2155244,0.1084607,4.66105,0.1279158,0.4463398
0,6.848033,0.1464469,0.5609102,0.1964821,0.2351607,5.828413,0.2913519,0.7621937
0,6.860794,0.0937423,0.5431604,0.1381457,0.12588,9.667548,0.1795234,0.7593901
0,6.755081,0.1346977,0.2078724,0.3790185,0.0422755,6.424033,0.0223883,0.4657415
0,7.175846,0.3937343,0.3382571,0.4850688,0.0202166,1.539784,0.0073055,0.3294449
0,4.63092,0.3796754,0.2815515,0.5566687,0.1092367,1.633829,0.1311031,1.417793
0,4.668566,0.2899408,0.3790905,0.3903834,0.1446431,2.44898,0.1738625,1.807717
0,5.484643,0.4415778,0.482781,0.4537156,0.0406617,1.264607,0.052536,0.7968091
0,6.502899,0.1983569,0.1602678,0.5331393,0.0250045,4.041418,0.0240677,0.6220055
0,6.949538,0.1146433,0.4452526,0.1298642,-0.0613538,7.722711,-0.0002419,0.3815289
0,5.651796,0.2220978,0.4378611,0.3226624,0.1824526,3.502521,0.2001538,0.7638637
0,5.631237,0.2020809,0.3728352,0.3338479,0.1056802,3.948513,0.1147152,0.5714558
0,6.001094,0.224839,0.3280533,0.3571046,0.0375483,3.447626,0.0382042,0.4300467
0,6.015829,0.2643769,0.3122813,0.4069269,0.0098227,2.782479,-0.0231444,0.4637642
0,6.264866,0.3674881,-0.2358666,2.827385,-0.0052771,1.721177,0.0030537,0.546616
0,4.866222,0.1792052,0.3163007,0.1720917,0.0509573,4.580195,0.065069,0.8157251
0,5.14064,0.6321114,-0.0169852,1.052545,-0.0289916,0.5819995,-0.0562028,0.3577181
0,5.115254,0.2526369,0.0664236,0.6997621,-0.2956362,2.95825,-0.1982645,0.9376299
0,5.100664,0.2912611,0.4319048,0.3152801,-0.0471739,2.433346,-0.0714189,1.206438
0,6.054746,0.4457242,0.1197782,0.7584432,-0.2121614,1.24354,-0.0663631,0.337728
0,5.713857,0.4212494,0.1090453,0.7719902,0.0584688,1.373891,0.1067099,0.5032449
0,5.488974,0.5502099,-0.0037795,1.007637,-0.131229,0.817488,-0.0973845,0.5436431
0,5.406569,0.5028564,0.0259066,0.9474003,-0.2864427,0.9886392,-0.132954,0.4859323
0,6.355125,0.1480222,0.1558511,0.4748814,0.0087123,5.755745,0.0211385,0.2158357
0,6.018501,0.4212463,0.302582,0.3040662,-0.785119,1.373908,0.0071693,0.3088552
0,6.082088,0.4139974,0.1760261,0.6291276,-0.1236475,1.415474,0.000402,0.294625
0,5.369532,0.6370203,0.249619,0.5683966,0.0296372,0.5698087,0.0703926,1.245906
0,5.538347,0.6678141,0.2679703,0.5918217,0.0253155,0.4974226,0.0736566,1.190006
0,5.417092,0.5439442,0.4105887,0.4977668,-0.0248263,0.838424,0.0040637,1.364223
0,5.550555,0.2733398,0.3541946,0.4208582,-0.1920754,2.65845,-0.2078314,1.267213
0,5.622828,0.454071,0.3154559,0.5188366,-0.1290659,1.202299,-0.0051919,1.220969
0,5.784664,0.4995596,0.3351903,0.5607638,-0.1588954,1.001763,-0.0482538,1.011651
0,5.869054,0.5453408,0.2200569,0.7072514,-0.0694919,0.8337158,-0.1068482,2.029122
0,5.937813,0.5996558,0.1922653,0.7526627,0.0181358,0.6676233,0.032636,2.219126
0,6.147049,0.5802734,0.3807572,0.5350488,-0.1566666,0.7233255,-0.137528,1.597601
0,6.578599,0.5734057,0.434456,0.5142112,0.1101984,0.7439659,0.1488288,1.576808
0,6.501649,0.6061081,0.3773267,0.56825,0.0539917,0.6498707,0.111152,1.467472
0,6.379932,0.5309848,-0.0467426,1.195812,0.0659313,0.8832931,0.0495334,1.333361
0,6.739821,0.4456447,-0.0525375,1.218064,0.0723769,1.24394,0.0536198,1.119293
0,6.919066,0.4696258,-0.0215503,1.069323,0.0874751,1.129355,0.082045,1.128591
0,7.005706,0.4845972,-0.0425829,1.137357,0.0671193,1.063569,0.0709627,1.223207
0,7.009211,0.1944257,0.5489437,0.1231404,0.041965,4.143353,0.0545394,0.5634661
0,6.909206,0.166875,0.2468484,0.301661,0.0130472,4.992511,0.0621407,0.6594329
0,7.209622,0.6332988,0.0312325,0.9357562,-0.0641271,0.5790334,-0.0491284,0.1671096
0,4.889172,0.4266276,0.2573527,0.5938888,0.006596,1.343964,-0.0057258,1.329612
0,4.760795,0.522604,0.1370468,0.7802318,0.0043461,0.9134949,-0.0419724,1.352993
0,6.426619,0.1634536,0.1081836,0.4522565,-0.0572719,5.117945,-0.057966,0.252018
0,4.861463,0.872456,0.0514049,0.9093094,-1.351105,0.1461896,-0.4162066,0.8457634
0,5.759612,0.2076851,0.4267826,0.2576467,-1.265877,3.814981,-0.1179663,0.3281815
0,5.42134,0.4690672,0.3320739,0.5304759,0.0177748,1.131891,0.0173736,0.7002172
0,5.880732,0.4493267,0.4214356,0.3046143,0.028242,1.225552,0.0313041,0.5020456
0,6.027714,0.4939827,0.1732554,0.6651887,-0.0371102,1.024362,0.0419094,0.6037824
0,5.881707,0.4258515,0.0039214,0.9901319,0.0154023,1.348237,0.0392871,0.762921
0,5.353621,0.5412443,0.1804718,0.7261804,0.0420448,0.8475947,0.072445,0.8153159
0,5.450047,0.4886347,0.2179206,0.652496,0.107646,1.046519,0.1071227,1.091784
0,5.618251,0.4494056,0.2553284,0.5488,0.1234232,1.225161,0.1368822,1.133533
0,5.755946,0.4785142,0.3078054,0.5086305,0.1068761,1.089802,0.1180328,1.018167
0,5.802453,0.4534325,0.2445674,0.5655758,0.1009731,1.2054,0.1204861,1.000055
0,5.321057,0.5438323,0.2614717,0.5734742,0.038501,0.8388022,0.052351,0.9479902
0,5.538577,0.5716913,0.2868433,0.5703786,0.0535268,0.7491956,0.0579166,1.065487
0,5.742253,0.5442986,0.3503392,0.5221092,0.0611036,0.8372269,0.0615794,1.207385
0,5.807264,0.4574585,0.4438764,0.4206187,0.1036405,1.185991,0.0926005,1.457067
0,5.90567,0.4222145,0.3756839,0.4639104,0.1405892,1.368464,0.1431164,1.543568
0,5.303364,0.3998562,0.2791344,0.387919,0.078033,1.500899,0.0842225,0.7768837
0,5.410133,0.3323387,0.2971294,0.3292264,0.1326732,2.008979,0.1340231,0.7749177
0,5.657403,0.3129552,0.2628504,0.3230277,0.0816127,2.195346,0.0960344,0.6544697
0,5.685417,0.3818389,0.1536319,0.5785942,0.0625455,1.618905,0.0747448,0.6947203
0,5.883893,0.4243449,0.054333,0.8244478,0.0653446,1.356574,0.0796412,0.6283389
0,6.777119,0.5649153,0.2484423,0.4775911,0.0533237,0.7701768,0.0399266,0.5475916
0,6.740937,0.5454947,0.2272124,0.5219389,0.0530571,0.8331983,0.0351548,0.6642734
0,6.842628,0.5695776,0.2110043,0.6092176,0.0472074,0.7556869,0.0324993,0.659638
0,6.96641,0.5786873,0.2467676,0.5523051,0.0382492,0.728049,0.0399878,0.6637155
0,6.862331,0.5185958,0.2588589,0.4434404,0.0608388,0.9282843,0.0672539,0.9497811
0,6.768994,0.5193908,0.0879944,0.5480452,0.0490282,0.9253324,0.0796892,0.9763494
0,4.742079,0.3112883,0.4078042,0.4174415,0.1273065,2.212456,0.1506583,1.493153
0,5.047169,0.4035155,0.2675393,0.4564948,0.1054821,1.47822,0.1194488,1.489389
0,5.135321,0.3991852,0.2318421,0.5565323,0.0565868,1.505103,0.0573657,1.432642
0,5.292587,0.438409,0.2452856,0.5986399,0.0814576,1.280975,0.1006815,1.613834
0,5.121166,0.6345313,0.1779092,0.6890442,-0.0727238,0.5759665,-0.088481,2.326623
0,6.117386,0.4243484,0.3286478,0.4532321,0.0339977,1.356554,0.0465597,0.4414551
0,6.23337,0.4399794,0.3387101,0.4870911,0.0882704,1.272834,0.120684,0.6414885
0,6.280929,0.4661261,0.2864324,0.5924842,0.0468922,1.145342,0.0828713,0.5324805
0,6.327904,0.4256994,0.3417388,0.5368025,0.0395369,1.349075,0.0654371,0.4702975
0,5.7146,0.556107,-0.0815732,1.280136,0.0500602,0.7982149,0.0655191,0.5054187
0,5.618018,0.5694512,-0.1813081,1.807724,0.0368416,0.7560767,0.0658506,0.6478845
0,5.662018,0.5908837,-0.2355905,1.982336,0.0233394,0.6923804,0.0370497,0.6341307
0,6.32188,0.3898596,0.0307273,0.8591187,-0.0080762,1.565026,-0.0050443,0.3392617
0,6.1913,0.4007389,-0.1779405,1.844554,-0.1060605,1.495391,0.0003647,0.381949
0,6.01546,0.4433967,-0.2322156,2.180959,-0.1564306,1.255317,-0.0241687,0.4783005
0,5.861125,0.6368873,0.2127898,0.4326662,0.0203034,0.5701365,0.0243604,0.5305411
0,5.83739,0.6296642,0.2466063,0.4056719,-0.0138024,0.5881479,-0.0008347,0.5830861
0,5.837969,0.6971766,0.0918268,0.8169817,0.0411207,0.4343568,0.0487234,0.7357849
0,5.831378,0.6296642,0.2466063,0.4056719,-0.087621,0.5881479,-0.0177876,0.8319287
0,5.877709,0.6472762,0.0577673,0.897846,0.0160968,0.5449355,0.0250557,0.9187689
0,5.975549,0.6491965,-0.0022765,1.004499,0.0045312,0.5403656,0.0350661,0.8861918
0,5.808392,0.1087559,-0.0191368,1.222106,-0.07333,8.194907,-0.0189259,0.1022255
0,5.924878,0.3315005,0.2615246,0.5093699,0.1089892,2.016587,0.1535247,0.6465735
0,6.257553,0.3707319,0.1553819,0.603958,0.1901161,1.697367,0.2549334,0.8579374
0,6.458665,0.3683284,0.2176704,0.5568999,0.1076825,1.714968,0.1367608,0.7006578
0,5.178794,0.2995873,0.5784805,0.2908414,0.0324233,2.337925,0.0233558,0.7108646
0,5.463428,0.2503445,0.6161494,0.2611248,0.111007,2.994495,0.1461277,1.051502
0,6.438821,0.4523703,-0.0696338,1.191045,0.0810303,1.210578,0.0285535,0.6219307
0,5.535454,1.463689,-0.112597,1.167133,0.0076909,-0.316795,0.0109359,1.387818
0,5.656831,0.1377405,0.6618587,0.1331562,0.0234146,6.260031,-0.000256,0.5602019
0,5.688035,0.1113852,0.6145067,0.1081299,0.0811406,7.977852,0.0146857,0.5342432
0,5.702221,0.1096609,0.6457033,0.1087434,0.0243413,8.119021,-0.0276227,0.464902
0,5.692344,0.1055572,0.6444413,0.1065681,0.0308861,8.473536,-0.0118713,0.4619482
0,5.549237,0.0659153,0.6512586,0.0538653,0.0268755,14.17098,-0.022498,0.4667848
0,5.885285,0.6905794,0.0467843,0.9156988,-0.0246202,0.4480594,-0.0076887,0.7659191
0,5.968467,0.6849641,-0.0182295,1.037303,0.0147372,0.4599306,0.0336624,0.9141043
0,6.148763,0.6258988,0.0984289,0.8100526,-0.0947787,0.5977023,-0.0713683,0.7280891
0,6.216968,0.6538703,-0.0912886,1.225487,-0.0926043,0.5293553,-0.0733966,0.7050917
0,6.229514,0.7298529,-0.0760464,1.161926,-0.0417647,0.370139,0.0255578,0.796416
0,6.758453,0.52525,0.3301997,0.6000044,0.0479927,0.9038553,0.0510834,1.81823
0,7.127099,0.6870125,0.1160365,0.8544994,0.0269213,0.4555776,0.0291602,1.327157
0,6.233343,0.1403274,0.3837162,0.2354112,0.1738185,6.126192,0.2327935,0.7209267
0,6.425934,0.1393304,0.2902752,0.3086027,0.2155062,6.177186,0.2698914,0.7768156
0,6.619936,0.2839234,0.2070018,0.4351337,0.1500422,2.522077,0.1718781,0.6853369
0,6.650382,0.281517,0.2335094,0.4453002,0.0792026,2.552183,0.0844763,0.6654995
0,6.564895,0.2471716,0.2430235,0.442724,0.0562619,3.045773,0.0800952,0.7242531
0,6.586102,0.461769,0.1099652,0.7955976,-0.0374174,1.165585,-0.0271548,0.614051
0,5.443968,0.4217499,0.4136166,0.4986972,0.1244752,1.371073,0.0031015,0.642191
0,6.033212,0.5619786,0.5029324,0.3977767,-0.5814721,0.7794271,-0.1196944,0.7245333
0,5.747463,0.4667825,0.6097142,0.1147289,-0.4456969,1.142325,-0.2844271,1.466243
0,4.28022,1.160017,-0.1671514,3.500607,-3.945036224,-0.1379439,-1.657995944,1.726037
0,6.907199,0.5448688,0.6006023,0.1296726,0.0420908,0.8353041,0.0319393,0.4142435
0,5.716952,0.3859822,0.2629241,0.5541667,0.0537582,1.590793,0.0674611,0.9357175
0,5.901131,0.5097265,0.2065475,0.6936102,0.0055552,0.9618365,0.011516,0.8226805
0,5.999046,0.3626488,0.2685924,0.5176112,-0.0632129,1.757489,-0.0460961,0.7844018
0,6.394961,0.3318295,0.4032339,0.3839216,-0.1225819,2.013596,-0.0371758,0.4248655
0,6.689161,0.564516,0.0855889,0.7421623,-0.1492213,0.771429,-0.0495186,0.4517909
0,5.579471,0.2491209,0.3013067,0.1662179,-0.1844516,3.014115,-0.1161829,1.051038
0,6.458414,0.02794335,0.0779855,0.1230852,-0.2254701,35.04447032,-0.0442736,0.3067278
0,6.645591,0.2269778,-0.1374228,7.045624,-0.194547,3.405718,-0.0793325,0.0421101
0,6.466677,0.3195671,0.4416479,0.2897573,0.0526892,2.129233,0.0690236,0.4297279
0,6.847652,0.466306,0.2746119,0.5720153,0.0603819,1.144515,0.0730423,0.5957473
0,7.135648,0.4991799,0.2308491,0.6629037,0.0802332,1.003286,0.1012832,0.6788985
